Hugo_Symbol,all_mean,all_var,up_mean,up_var,down_mean,down_var
BCORP1,0.009479999999999999,0.00039763700000000006,0.0179,0.00052561,-0.00315,7.6050000000000026e-06
BCR,0.002988780487804879,0.01861943852212599,0.0540653125,0.014617019451312692,-0.052416271186440676,0.01710584640101465
BCRP7,0.029646634615384616,0.021619214094899676,0.0760430894308943,0.026671988046114897,-0.03749176470588235,0.006824740050420169
BCS1L,0.013088311688311689,0.008117018293862998,0.038414000000000004,0.00853527555959596,-0.03381111111111111,0.00403766893081761
BDH1,0.060024378109452735,0.0604577917527364,0.10919801324503312,0.06274386192935982,-0.08848,0.02473829673469387
BDH2,-0.021595238095238094,0.012777005457875447,0.022287301587301585,0.0030004891909882233,-0.08741904761904762,0.020475221091753776
BDKRB1,-0.007393971631205675,0.013194246903031226,0.033307222222222224,0.0071401131877715735,-0.07921960784313727,0.015892152284993213
BDKRB2,-0.001683084577114428,0.020752849688217258,0.0511128,0.012907275980080325,-0.08851842105263158,0.021622467208086457
BDNF,-0.015307909604519773,0.00946602667947056,0.020099009900990096,0.0025524999990148263,-0.06236184210526315,0.014825686084001387
BDP1,-0.020462078651685395,0.017803208635600143,0.028838897396630935,0.005841498453997127,-0.09803686746987951,0.02681832595634713
BEAN1,-0.03552166666666667,0.029419828844632772,0.02303913043478261,0.002277248853754941,-0.07192432432432433,0.04327123078078079
BECN1,0.010513963963963964,0.016317398220414985,0.04739318181818182,0.018255914075294928,-0.043575555555555555,0.008671677373283396
BEGAIN,0.007733191489361703,0.04307668077395887,0.05725333333333333,0.04954906747203578,-0.07965529411764706,0.020002048215686272
BEND2,-0.0014103789126853384,0.008416918456456845,0.016306534653465345,0.0034618885088008823,-0.0891264705882353,0.023886607114152605
BEND3,-0.016259668508287296,0.01989023510468694,0.029893353474320244,0.009991501289023158,-0.08831933962264152,0.02690719445832961
BEND4,-0.007570573566084788,0.011954532181920214,0.030780722891566265,0.0055809278527011305,-0.07039605263157896,0.016103032434646215
BEND5,-0.0016885714285714282,0.007114861208475733,0.025199285714285712,0.0033007892800616646,-0.05546428571428571,0.010500788416149065
BEND6,0.05296840148698885,0.029682288288853116,0.08534439024390243,0.031987985127690105,-0.050735937499999995,0.008351247418154758
BEND7,-0.00210436137071651,0.02097353535591899,0.04658901098901099,0.012802179326088266,-0.06586115107913669,0.024621606740694395
BEST1,0.0012343629343629344,0.010452221799108081,0.03254,0.005543078893081762,-0.04936060606060606,0.014337669146567717
BEST2,-0.001109375,0.010612058735294113,0.037046762589928055,0.009660093522051919,-0.04644017094017094,0.008018897941349835
BEST3,0.03711671924290221,0.05384353990959875,0.07198928571428571,0.068755730667945,-0.04687741935483871,0.008065434298169137
BEST4,0.03512086330935252,0.030837737894901462,0.07120666666666667,0.039781503775280905,-0.031159183673469388,0.007970794549319727
BET1,0.047455555555555556,0.017605236283524908,0.06744719101123595,0.021333927293156276,-0.016089285714285716,0.0005995950661375662
BEX1,0.008300724637681159,0.003463599634507563,0.016186725663716813,0.002977772411504423,-0.027344,0.0042588175666666665
BEX2,0.003974825174825175,0.002918169361764996,0.015795999999999998,0.002340292711111111,-0.02351627906976744,0.0032433175858250277
BEX4,0.008344375,0.009824285628537741,0.01829848484848485,0.00854662198241961,-0.038582142857142857,0.013619113373015879
BEX5,0.0012815217391304345,0.001644641962494028,0.009112328767123288,0.0007106730403348552,-0.028805263157894737,0.004267689415204679
BFAR,0.029681854838709675,0.024672370398165083,0.08948222222222223,0.029099101771144265,-0.041761061946902656,0.010136270613147915
BFSP1,0.05518609467455621,0.030358332595385687,0.08400700389105059,0.0345072620601289,-0.036258024691358026,0.006326238716049383
BFSP2,0.048166885245901646,0.0205063399853322,0.07479173913043478,0.022733688883425106,-0.03348266666666667,0.004930687127927928
BGLAP,0.08419032258064517,0.039051211569892476,0.15403333333333333,0.05641112352941176,-0.012515384615384614,0.00026387474358974353
BGN,0.011935390946502058,0.005606861304288678,0.022231693989071037,0.005997374154806942,-0.01946833333333333,0.0031655283022598854
BHLHA15,0.05824772727272727,0.028369092785412255,0.09399666666666667,0.037302272057471254,-0.018357142857142857,0.001354554945054945
BHLHB9,0.00582,0.00366112708384458,0.015035000000000001,0.002677495051451188,-0.026013636363636364,0.005796151463719769
BHLHE22,0.05860384615384615,0.024678563095708934,0.08744802867383512,0.031277758979912834,-0.013896396396396397,0.0008106550778050776
BHLHE23,0.07644464285714285,0.040238702516233765,0.1159175,0.05069187327564104,-0.0222375,0.0012007118333333333
BHLHE40,-0.0015725978647686827,0.014311676425012708,0.03757640449438202,0.009179856954230946,-0.06922815533980582,0.01606043870930897
BHLHE40-AS1,-0.027354545454545454,0.01768965497835498,0.003635714285714286,1.758554945054945e-05,-0.0815875,0.04775412696428571
BHLHE41,-0.0010530120481927715,0.01943518626359985,0.03848454545454545,0.005898777281901585,-0.07871607142857143,0.03734760246428572
BHMT,-0.026380322580645158,0.01508924158565612,0.02236842105263158,0.00621954312447786,-0.10356583333333333,0.019501227142156873
BHMT2,-0.008375446428571428,0.010457339170203398,0.03014782608695652,0.0050490677689622315,-0.07019186046511629,0.013021615815321477
BICC1,-0.016753544494720964,0.018451885270650212,0.03267164948453608,0.008744592785902658,-0.086488,0.023890032811678834
BICD1,0.02814158215010142,0.01864914784058114,0.0567145251396648,0.01896515749151057,-0.047629629629629626,0.009981129115533442
BICD2,-0.0076818827708703364,0.013308788105345663,0.030626149425287356,0.0063254767493954745,-0.06968744186046512,0.01844531970136927
BID,-0.007506211180124223,0.033802522086180134,0.05793170731707317,0.03573591379704909,-0.07542911392405063,0.023053749269717618
BIK,-0.019523333333333334,0.013398999446327681,0.028484848484848488,0.003131411950757576,-0.07819999999999999,0.02005069923076923
BIN1,0.006522047244094488,0.011944826670534602,0.03823868312757202,0.009639820728837192,-0.0493268115942029,0.01117750197662118
BIN2,0.00865759162303665,0.022148930112819678,0.03695,0.024148101161048693,-0.057854385964912276,0.011259804095637318
BIN3,-0.010089115646258504,0.028906384264281052,0.050177011494252875,0.01532049993049987,-0.097475,0.036078084957627134
BIRC2,0.023132921810699588,0.0660331151100228,0.07898222222222222,0.1046542705771144,-0.0466787037037037,0.009428985990827273
BIRC3,-0.00463421052631579,0.022305925428997016,0.04754238410596026,0.012580284724944815,-0.07314434782608696,0.026957693893211288
BIRC5,0.038854545454545454,0.017020435896580477,0.06796315789473685,0.02126536049122807,-0.02621176470588235,0.0015753507664884136
BIRC6,0.02038696599825632,0.010430469542208179,0.04732823674475956,0.009080242385414621,-0.04464092261904762,0.007718416191695936
BIRC7,0.09723806818181818,0.0822337504853896,0.1441375,0.10411005637795274,-0.027827083333333336,0.002906465846631206
BIRC8,0.020742970297029702,0.02199911880465189,0.06895402684563759,0.023191344108309028,-0.04866231884057971,0.012184199058674544
BIVM,-0.009735238095238095,0.01612513115018315,0.040465,0.009816472822033899,-0.07666888888888888,0.016932563555555558
BIVM-ERCC5,0.0048643578643578645,0.02780828452260003,0.06686963350785341,0.022438385112201274,-0.07129646302250804,0.023940980277772025
BLCAP,0.08130888888888889,0.02330760059425718,0.11371060606060607,0.027852589885780876,-0.007795833333333333,0.00017891172101449273
BLID,0.005144375000000001,0.018072898207154072,0.05419651162790697,0.015956302458276332,-0.05186216216216216,0.014656141288411695
BLK,-0.014848883374689826,0.038572380116909256,0.058703212851405624,0.01449810192511982,-0.13377402597402596,0.05480685317714966
BLM,0.015619614711033276,0.01781322729879866,0.0575230985915493,0.015969244549693635,-0.05324953703703703,0.013267918232342812
BLMH,0.0030786008230452677,0.015323699870761487,0.04069803921568627,0.008078022561919505,-0.060874444444444446,0.02130165922721598
BLNK,-0.01819622641509434,0.016024024418154002,0.031163636363636366,0.00485356742132867,-0.08187654320987654,0.023311805160647184
BLOC1S1,0.01917261904761905,0.011795063458118189,0.05532452830188679,0.010222895348330919,-0.04263548387096774,0.008656777032258062
BLOC1S2,-0.013233333333333333,0.011187650128205124,0.023901612903225806,0.0022190880301427816,-0.06677674418604651,0.019508962303433002
BLOC1S3,0.01582135922330097,0.020222868754997153,0.08083846153846154,0.04465412663967612,-0.0237984375,0.0015960550768849206
BLOC1S4,0.009514634146341464,0.022673922570971623,0.045481481481481484,0.024453328777777776,-0.05985,0.012270451341463415
BLOC1S5,0.01866494845360825,0.03158873459192439,0.0682861111111111,0.0244735719170579,-0.12424400000000001,0.02529325089999999
BLOC1S6,-0.0063663551401869165,0.009758979612061361,0.02936666666666667,0.005806255806451614,-0.05752954545454545,0.011135928641649046
BLVRA,0.04113,0.020046437642458104,0.06981359999999999,0.025496405700645156,-0.024059999999999998,0.001669980222222223
BLVRB,0.02582282608695652,0.02795267936335404,0.0691406779661017,0.028246303834015198,-0.05162424242424243,0.018648839393939392
BLZF1,0.06796,0.02812010734246574,0.08804463276836158,0.03277994168977914,-0.014713953488372091,0.0005649774197120709
BMF,-0.01881741935483871,0.017908101317972352,0.030421621621621625,0.009186712950758978,-0.06380123456790124,0.021798734623456786
BMI1,0.0011563063063063069,0.01763548265235824,0.04374409448818898,0.009877217564054488,-0.05577684210526316,0.022496153500559914
BMP1,-0.009062813370473537,0.03900074897784798,0.06628543689320389,0.020470855553823258,-0.11051209150326796,0.046103622968070315
BMP10,0.024192670157068063,0.006686194749281994,0.043439575971731446,0.006400468570032326,-0.03082626262626263,0.0034488915481344054
BMP15,0.004575,0.0114928341286645,0.02215673469387755,0.007070727464703911,-0.0637984126984127,0.023109494029697898
BMP2,0.04195994764397906,0.020082415793173103,0.0753929411764706,0.024751633099583146,-0.025169291338582676,0.0040250080177477825
BMP2K,-0.006127352297592997,0.019836880807228677,0.04093820224719101,0.017597203948635627,-0.07226684210526316,0.015567036302144248
BMP3,-0.015920631578947367,0.011619505058672,0.028365116279069767,0.007309225626640122,-0.06857373271889401,0.011673972130909706
BMP4,0.00048144654088050343,0.010532097604210066,0.03302205882352941,0.006585719166183722,-0.05774912280701754,0.012382380397453806
BMP5,0.046945060658578855,0.027852268382678583,0.0856564039408867,0.03164428631691298,-0.04496608187134503,0.006905896725146196
BMP6,0.0360967032967033,0.028431825278358035,0.0791719512195122,0.028325715903932295,-0.053704237288135594,0.01686263408445604
BMP7,0.07062305882352941,0.03299522281609321,0.11086348122866893,0.041887914791949116,-0.01869848484848485,0.0017642006083738151
BMP8A,0.008855223880597014,0.02334588805521266,0.047546590909090906,0.022780148493991643,-0.06516304347826087,0.01643048638164251
BMP8B,-0.0012644295302013419,0.0147292310910575,0.04229772727272727,0.009797534247648898,-0.06410819672131148,0.015327280431693988
BMPER,0.05510075662042875,0.03256128689336622,0.08909501661129568,0.030814971289600385,-0.0520434554973822,0.023054773312207226
BMPR1A,-0.01819855072463768,0.017007234106982863,0.02762046783625731,0.005902148696250431,-0.09281809523809524,0.02624982380402931
BMPR1B,-0.019938675958188153,0.011947541540898133,0.023965562913907282,0.003658595206181017,-0.06868529411764707,0.016696111337690618
BMPR2,0.0011813060179257364,0.011292367547522893,0.03170040404040404,0.008237202550443704,-0.05164020979020979,0.012209985430131276
BMS1,-0.01601590909090909,0.019672936301903702,0.0304343669250646,0.006112192054196622,-0.08186300366300367,0.031567913663003655
BMS1P1,-0.00305,2.6645e-05,0.0006,0.019522198823616874,-0.0067,0.014783055828043257
BMS1P20,0.017862698412698413,0.042656433877460306,0.07535555555555556,0.03739529425,-0.08562444444444445,0.03615362461616162
BMS1P5,0.020255555555555554,0.01600071555555556,0.0575,0.019668282,-0.03827142857142857,0.006015475714285713
BMX,0.01526356968215159,0.009226725360755542,0.024233333333333336,0.00896506245714286,-0.039018965517241384,0.007501567879612824
BNC1,0.01686238159675237,0.027151795358005968,0.06926300448430493,0.027916721122638183,-0.06290102389078499,0.015501099827715168
BNC2,-0.019492572463768117,0.030625467886758094,0.039225779036827196,0.01580472080967592,-0.12365125628140704,0.04001377827297701
BNIP1,-0.027995959595959595,0.016957552369379052,0.02364,0.0037310721467889926,-0.09254090909090908,0.02613848911180773
BNIP2,-0.006701515151515152,0.012870392669442515,0.030061904761904762,0.011014068892713712,-0.0710375,0.009779699840425527
BNIP3,-0.027124242424242422,0.01723259430426716,0.023887037037037036,0.006533221149545772,-0.08833777777777778,0.023486318767676775
BNIP3L,-0.00788064,0.04050186358292309,0.05600806451612903,0.018704157239370488,-0.1018197628458498,0.05786861111581653
BNIP3P1,0.00317768115942029,0.020351660982979435,0.05560239234449761,0.014266391196172252,-0.07738676470588235,0.019084674934640524
BNIPL,0.08801722488038277,0.0469414812403386,0.120825,0.05643385333333335,-0.019110204081632654,0.0011727371853741497
BOC,0.035663790664780766,0.029403939820171386,0.07986735966735967,0.02892651278655582,-0.05841548672566372,0.017485764514650948
BOD1,-0.004984090909090909,0.008224799284221528,0.033125,0.007526240523255813,-0.04309318181818182,0.006142477859408033
BOD1L1,-0.011114357864357865,0.014728096753991709,0.032107356608478806,0.008361082954551818,-0.07047020547945206,0.017402155954674686
BOD1L2,-0.003426973684210525,0.02116843959872778,0.052292307692307693,0.016092066173826178,-0.06215810810810811,0.01999906685116623
BOLA1,0.01842156862745098,0.01091184157120743,0.040940740740740736,0.010628919633091037,-0.035624444444444445,0.007615763252525252
BOLA3,0.007502739726027397,0.006283339714611872,0.02879791666666667,0.0033355695700354603,-0.033384,0.009669512233333335
BOLL,0.022650445103857567,0.011817130245337008,0.04468911290322581,0.01250809984050542,-0.038760674157303374,0.00482900923135853
BORA,0.010526213592233009,0.03798236769973951,0.08362672413793103,0.03539972667091453,-0.08369222222222222,0.0258045973545568
BPGM,0.037106372549019606,0.018273495574954123,0.07214748201438849,0.01871126091752684,-0.03782769230769231,0.009245436721153842
BPHL,0.02426521739130435,0.009698221308569014,0.04812877697841726,0.012063739165884683,-0.024514705882352942,0.0013742779894644426
BPI,0.05839877450980392,0.020181673143457618,0.0818727564102564,0.022941819930641434,-0.017891666666666667,0.003667074456140349
BPIFA1,0.07081213389121338,0.03372171115467106,0.09869890710382515,0.0402555386801177,-0.02031785714285714,0.0016706073116883114
BPIFA2,0.0632470588235294,0.0212612133649589,0.09321838235294118,0.025174121511437917,-0.016676470588235296,0.0021627374352941177
BPIFA3,0.0710048,0.02922641949493978,0.09829894736842106,0.03520035290893902,-0.015426666666666667,0.0005888721581920903
BPIFA4P,0.04259393939393939,0.015912304962121215,0.10204705882352941,0.022645763897058822,-0.020575,0.00152847
BPIFB1,0.06849450867052023,0.03150832162193181,0.10238185483870968,0.038593600114764266,-0.017261224489795918,0.003425400955186197
BPIFB2,0.07964593301435408,0.0319012904990075,0.11058476190476191,0.03749111307916288,-0.014972815533980582,0.0030095906263087756
BPIFB3,0.07646120689655173,0.030341483476349018,0.110915,0.03421903070077221,-0.02533409090909091,0.0051177969853709515
BPIFB4,0.07945092250922509,0.03235526597881472,0.11912480620155039,0.039183816118809466,-0.019605806451612903,0.001618212758273984
BPIFB6,0.0868524926686217,0.03853493273641543,0.1219255905511811,0.046493403018424556,-0.015544827586206898,0.0013300204089815556
BPIFC,0.015025798525798526,0.01981877201752581,0.0683054794520548,0.01944316602488375,-0.047039361702127656,0.013165448068039586
BPNT1,0.07487945736434108,0.03830933805884836,0.11064210526315789,0.04598957229184072,-0.025045588235294118,0.0034550147563652328
BPTF,0.0370161854768154,0.024907017539902508,0.0751064602960969,0.030561631117238006,-0.0337365,0.0067336116468671705
BPY2C,-0.10405,0.034610805,0.0275,0.019522198823616874,-0.2356,0.014783055828043257
BRAF,0.08275593582887701,0.04316915926651274,0.10773350993377484,0.04933370639125074,-0.022011111111111113,0.003746879764778706
BRAP,0.013012878787878789,0.008428545765065102,0.03817621621621622,0.0064643882356051705,-0.045913924050632916,0.008151310444660822
BRAT1,0.06710408653846153,0.025025348392898508,0.09500451612903225,0.030090626581480335,-0.014491509433962265,0.0013378120224618148
BRCA1,-0.004710227272727273,0.018757326178456515,0.04471498973305955,0.008709994198713884,-0.08362852459016393,0.024719569348144944
BRCA2,-0.010143641975308643,0.029745600657512236,0.051617785234899335,0.026013597006959415,-0.0861969696969697,0.023887700404597697
BRCC3,0.013985263157894737,0.010089479146755781,0.024829370629370632,0.01254526758199547,-0.019008510638297872,0.001250083404255319
BRD2,0.02159497098646035,0.019420300594815035,0.06489557522123894,0.01770611273184269,-0.06087078651685393,0.01237342682536659
BRD3,-0.004919449541284403,0.013342045576902321,0.028363037249283667,0.00671718900339229,-0.06418265306122449,0.01972060728728415
BRD4,0.005150815558343789,0.0162031689095099,0.04830938215102975,0.016742159980580668,-0.04723888888888889,0.010574017424945839
BRD7,-0.03491311475409836,0.03145821018369639,0.04031502890173411,0.012686161865842177,-0.10234559585492228,0.0387686178060233
BRD8,-0.013676324503311259,0.01473555590620299,0.0321260989010989,0.009102061823857957,-0.08314333333333333,0.015312595520223142
BRDT,0.0018655791190864592,0.015451104842678788,0.036327830188679244,0.011469787072349347,-0.07544656084656085,0.015803773671619947
BRE,0.020726262626262624,0.011996810253890251,0.050633823529411766,0.011235299983338169,-0.044877419354838716,0.007473502636746144
BRF1,0.002445301204819278,0.015040309778592637,0.04342509803921568,0.010653223383356484,-0.06286625,0.01515749092924529
BRF2,0.05256719367588933,0.06856721562582344,0.10322705882352941,0.08874211133449357,-0.051193975903614464,0.011605124719365265
BRI3,0.08066166666666666,0.023763397319209036,0.10313469387755103,0.02619816356292518,-0.019445454545454544,0.0009545987272727274
BRI3BP,0.03835137614678899,0.016241676224940525,0.06233291139240506,0.019774623261927964,-0.0248,0.0016070179310344829
BRICD5,0.011371875000000002,0.012099711328740152,0.04562702702702703,0.014551978163643087,-0.03557037037037037,0.0050668523130677845
BRINP1,-0.013998096026490067,0.02180919115627244,0.04461263888888889,0.010624384527101691,-0.10047295081967213,0.025795048589221416
BRINP2,0.0914002712477396,0.040009202180921806,0.12328133484162895,0.04284612575540753,-0.035549549549549544,0.008600591651379884
BRINP3,0.07770189418680601,0.03365555438203061,0.11258385460693153,0.03503456742946105,-0.04087672413793103,0.010805572338517345
BRIP1,0.044429392971246005,0.040756550462670925,0.08258136363636363,0.04910124530109752,-0.04582258064516129,0.009523769757628598
BRIX1,0.052411428571428574,0.042175011810894135,0.09781414141414142,0.04904503387961246,-0.05721951219512195,0.008976435609756096
BRK1,0.0019099999999999996,0.017510280237288137,0.04493055555555556,0.010938295896825396,-0.06262083333333333,0.02103030606884058
BRMS1,0.021255801104972376,0.02094961770227134,0.064607,0.02983382308181818,-0.032264197530864194,0.004967930577160497
BRMS1L,0.007032738095238095,0.009974465927787285,0.026581553398058254,0.012948328970112322,-0.023944615384615384,0.003801100009615386
BROX,0.06738629441624365,0.03224641771936187,0.10367841726618705,0.04013415040037533,-0.019589655172413796,0.002806076733212341
BRPF1,-0.0003263736263736265,0.020500659156366563,0.043035245901639346,0.01439097620637772,-0.088495,0.021411852097765346
BRPF3,0.03521518771331058,0.020690784264665543,0.07260935064935065,0.023446365485254337,-0.03641044776119403,0.007655866840298508
BRS3,0.01368976897689769,0.006292220391668306,0.02296596638655462,0.007049359132184521,-0.020275384615384615,0.0020951093846153846
BRSK1,0.006449800796812748,0.015116664061836496,0.05165880149812734,0.014716045138407824,-0.04491531914893617,0.010654929422440444
BRSK2,-0.02162536945812808,0.016692177009122434,0.026894650205761317,0.003974200921674659,-0.09395889570552148,0.026997948608649548
BRWD1,-0.008732113449222324,0.024563786467781984,0.04812126537785589,0.01909091967022699,-0.0704679389312977,0.023219316216776375
BRWD3,0.016996735273243434,0.028077623000697684,0.02703511383537653,0.03320254866076715,-0.02593895131086142,0.003916915695136717
BSCL2,0.0021648760330578508,0.011660099300606977,0.04068550724637681,0.0075642789125145455,-0.04894903846153846,0.012595089125280061
BSDC1,-0.006830241935483871,0.012409296531115319,0.03359722222222222,0.006085186006216007,-0.06280673076923077,0.01586110432318894
BSG,-0.008396850393700788,0.008159850187669225,0.0341744,0.004205296113548385,-0.049648062015503876,0.00856978126574612
BSN,-0.011380765086206895,0.016125792185074712,0.034635153019023986,0.005946855145692627,-0.09736723338485317,0.023817062516018193
BSND,0.01939843137254902,0.025582901651073013,0.06590165745856354,0.01927295383057091,-0.09434594594594595,0.02301517539429841
BSPH1,0.012187719298245614,0.008381057167919799,0.04926666666666667,0.010953540919540228,-0.029011111111111113,0.0024851071794871793
BSPRY,-0.03181333333333333,0.020734914451901565,0.02208953488372093,0.0026677329480164157,-0.10424531249999999,0.0361444641046627
BST1,-0.004409090909090909,0.02013615599217986,0.04805520833333333,0.02478316228837718,-0.05975604395604396,0.00942139315750916
BST2,0.020551470588235293,0.007613573281387184,0.04836585365853658,0.009612005304878048,-0.021685185185185186,0.0017593736182336187
BSX,-0.0008964285714285732,0.030598372448717943,0.054669911504424774,0.02968669426517067,-0.07654698795180723,0.022169053984719363
BTAF1,-0.02266455399061033,0.020008276109906596,0.02762261904761905,0.007117554755751214,-0.09549425287356321,0.029759505500016537
BTBD1,0.005597959183673469,0.009492543790685502,0.037465873015873015,0.007566211546031748,-0.051764285714285714,0.007927226677018633
BTBD10,-0.0016047413793103447,0.053739791622443626,0.050766433566433566,0.06325393337240225,-0.08575168539325842,0.027379982752808993
BTBD11,0.004824186046511627,0.010981415293283165,0.03841938579654511,0.008884011835006657,-0.04680737463126843,0.009827269679181714
BTBD16,-0.027783630952380952,0.022593108656627576,0.025035204081632654,0.004690830600470959,-0.10173,0.03842909146762589
BTBD17,0.03959407894736842,0.016326294335569896,0.06835321100917431,0.018480506586816176,-0.03330697674418604,0.0035880220930232546
BTBD18,0.002113207547169811,0.009026893919137465,0.03437407407407408,0.00749053931516422,-0.03138846153846154,0.008554141825037706
BTBD19,0.0036074626865671647,0.006106691610131163,0.02534888888888889,0.005403926646464647,-0.040863636363636366,0.004785186233766233
BTBD2,-0.015170909090909089,0.022267342800265422,0.03448809523809524,0.005892907617142856,-0.057164429530201344,0.032372739604570995
BTBD3,0.0487446261682243,0.03381374341367728,0.08970805369127517,0.037522797375997084,-0.045156153846153846,0.012774391938580803
BTBD6,-0.010511578947368422,0.015609524521303252,0.03220833333333333,0.004851104131652661,-0.08374571428571428,0.025775262807453403
BTBD7,-0.009962357954545455,0.015851224541231564,0.03165638554216867,0.008112507296082878,-0.06972629757785467,0.020950602708813913
BTBD8,0.008458167330677292,0.03115186284302789,0.0625795321637427,0.022252209872721005,-0.10722625,0.030804802466772148
BTBD9,0.03625752508361204,0.02769290681398847,0.08050445544554456,0.028949248786020395,-0.05588556701030927,0.012652599789518897
BTC,0.001922834645669291,0.007185105426821649,0.030992207792207793,0.006382636780587834,-0.042844,0.005203514759183674
BTD,0.013295636363636364,0.02327017333855343,0.053171666666666666,0.02371370204189944,-0.06225894736842105,0.01385904457334826
BTF3,-0.006617391304347826,0.011433069914312918,0.027135294117647063,0.004761068739495801,-0.06074905660377358,0.01758197139332366
BTF3L4,-0.006127927927927928,0.008982098394758394,0.0315078125,0.007485025811011906,-0.05737659574468085,0.00657346617946346
BTG1,-0.005479710144927537,0.02282245330794455,0.048234090909090914,0.007342613307210034,-0.100016,0.03647179728979592
BTG2,0.07474372093023256,0.043590385836557236,0.12090632911392406,0.047622430278158524,-0.05321578947368421,0.01038621242481203
BTG3,-0.029946583850931675,0.029389872378881982,0.04355694444444444,0.007313673472222223,-0.08941011235955056,0.03953878773748724
BTG4,-0.008142937853107345,0.012648351441319983,0.039964835164835164,0.0067249403052503055,-0.05904767441860465,0.013969500406292749
BTK,0.004002303262955854,0.0037349943023770875,0.013599754901960784,0.00194427619158597,-0.030650442477876103,0.008728602343552464
BTLA,0.028852352941176468,0.01374348582283327,0.05343968253968254,0.014303835372698413,-0.04155681818181818,0.005590004371035941
BTN1A1,0.04884312354312355,0.024051886944426296,0.0808,0.026855829746835463,-0.041606250000000004,0.005114862393018016
BTN2A1,0.009777000000000001,0.015763277214035105,0.04903661417322834,0.012692658614577813,-0.05852397260273972,0.013832531352385451
BTN2A2,0.039544736842105264,0.01946405902499054,0.07282627986348122,0.02185087434125018,-0.0384672,0.0052482243187096786
BTN2A3P,0.03879455252918288,0.019050409423334146,0.06838972972972973,0.020598446470035253,-0.037248611111111114,0.007160695209311424
BTN3A1,0.04884230769230769,0.031339399844300286,0.08546266233766234,0.03327497778702566,-0.05559351851851852,0.011209816125822083
BTN3A2,0.03841439024390244,0.027436989694615097,0.07238571428571429,0.03445660861239121,-0.034754615384615384,0.0045675914901610005
BTN3A3,0.03100676923076923,0.015124813225641028,0.06277798165137614,0.016929354351667855,-0.03372336448598131,0.00526782331687533
BTNL2,0.03874935622317597,0.025648944148290668,0.07894201183431954,0.023378055307833177,-0.067384375,0.016335097847222233
BTNL8,-0.029909055118110234,0.02148659624179141,0.03454507042253521,0.006735126039356709,-0.11162767857142857,0.02836587445222009
BTRC,-0.021987709497206704,0.01798654690734394,0.028622564102564103,0.006819973302669842,-0.08253374233128834,0.02469827447171098
BUB1,0.013128,0.007936416609218431,0.041848328267477204,0.00707752744384312,-0.04212923976608187,0.004972587375300997
BUB1B,-0.012225260416666666,0.017136509621341927,0.03611990521327014,0.010690034173324306,-0.07118959537572254,0.018742616519021378
BUB3,-0.024375303643724696,0.01963825487541555,0.024516783216783217,0.00324175408253718,-0.09160192307692308,0.034551745044809554
BUD13,-0.02505962962962963,0.02235080315971361,0.03464591194968553,0.006749417562295995,-0.11058378378378378,0.03242969337100737
BUD31,0.07655803571428572,0.045085875250160876,0.11946835443037976,0.05689757654982147,-0.026166666666666664,0.002275962916666666
BVES,-0.00957043795620438,0.017059609489184786,0.032276,0.008261177351724144,-0.08354141414141414,0.024200846328592047
BVES-AS1,-0.0213,0.025995388571428576,0.060325000000000004,0.013685535833333333,-0.102925,0.029203329166666667
BYSL,0.0375638418079096,0.01577318868515665,0.06625199999999999,0.016958930419354843,-0.031398076923076924,0.006333308427601809
BZRAP1,0.03018768046198268,0.03355673674596334,0.07447674074074073,0.03829972451755137,-0.05194175824175824,0.014431357480095665
BZW1,0.015166523605150216,0.012174792753810866,0.041886875000000004,0.01186212919772013,-0.0433986301369863,0.007970222081430745
BZW2,0.055692201834862384,0.03888895592969178,0.09713067484662577,0.035662404485344246,-0.06711636363636364,0.028744296949494947
C10ORF68,-0.0005367864693446091,0.014600049872702203,0.036249484536082476,0.008048929473871317,-0.05935439560439561,0.0195227243728371
C10orf10,-0.037406999999999996,0.019645882677777775,0.031140425531914893,0.004993523330249767,-0.09819433962264151,0.024972283621190125
C10orf105,0.015681067961165047,0.01620115217641487,0.045324264705882356,0.016303702295751635,-0.04191142857142857,0.011138375229813664
C10orf107,-0.00362936507936508,0.01650490545079365,0.04078192771084337,0.008783785645019101,-0.08935348837209302,0.020551089213732006
C10orf11,0.003089473684210526,0.01675358240501916,0.0379425925925926,0.009388514243682939,-0.0824590909090909,0.024930500147991544
C10orf111,-0.00027894736842105407,0.010898998275475922,0.03231639344262295,0.007810858393442622,-0.058758823529411766,0.011356607344028519
C10orf113,-0.0326575,0.02268957574159664,0.028191304347826088,0.0073406846291560095,-0.11498235294117647,0.03199537388235294
C10orf118,-0.01057764423076923,0.018384842703834583,0.031627822580645164,0.008182437643822649,-0.07288095238095238,0.027034484425434845
C10orf12,-0.031063030303030304,0.01924762324421761,0.023051832460732984,0.00458119893364115,-0.10542230215827339,0.029902329753525712
C10orf120,-0.0323519877675841,0.01694750998836794,0.02351049723756906,0.0035560891669736026,-0.10160616438356164,0.024963613134152105
C10orf128,-0.036706486486486486,0.028067296696827268,0.02818165137614679,0.003694089475025486,-0.12976973684210527,0.04864348320526315
C10orf129,-0.017336073059360732,0.023764801582673536,0.03671532846715329,0.010104291601545723,-0.10764146341463414,0.033797221963264075
C10orf131,-0.01745121951219512,0.006576989196025291,0.009592307692307692,0.0007572091497975708,-0.04197906976744186,0.010704046932447397
